Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,returns,log_returns
2010-03-03 00:00:00-05:00,84.16783942841158,84.52698998613862,83.81617272002383,84.02568054199219,150785000,0.0,0.0,0.0,0.0008910712839760304,0.0008906745156412197
2010-03-04 00:00:00-05:00,84.1379485596981,84.39983203086203,83.8236952445099,84.28011322021484,135770400,0.0,0.0,0.0,0.003028034722021733,0.0030234594585936995
2010-03-05 00:00:00-05:00,84.82628985545628,85.55206347758632,84.62426586213259,85.48472595214844,176118800,0.0,0.0,0.0,0.014292965278607017,0.01419178383263568
2010-03-08 00:00:00-05:00,85.49221668201612,85.68675113238353,85.35005206108912,85.49969482421875,114631200,0.0,0.0,0.0,0.00017510580871116233,0.00017509047947850581
2010-03-09 00:00:00-05:00,85.24530249494231,86.03841942888582,85.20041080690946,85.64186096191406,154556700,0.0,0.0,0.0,0.0016627677793188411,0.0016613869114713337
2010-03-10 00:00:00-05:00,85.67928504714145,86.25541604562089,85.60446365504762,86.02346801757812,186088800,0.0,0.0,0.0,0.00445584730852322,0.004445949412355624
2010-03-11 00:00:00-05:00,85.82141480546441,86.4050351658157,85.55953716790545,86.38258361816406,160791100,0.0,0.0,0.0,0.00417462360983345,0.004165934044074645
2010-03-12 00:00:00-05:00,86.7567120728176,86.7716797739974,86.15065147066018,86.39008331298828,162074800,0.0,0.0,0.0,8.681952437727958e-05,8.681575578049663e-05
2010-03-15 00:00:00-04:00,86.24044800219787,86.47239601397314,85.74661657370171,86.41253662109375,146816800,0.0,0.0,0.0,0.0002599060823234023,0.0002598723125887675
2010-03-16 00:00:00-04:00,86.6519742335875,87.18321353650232,86.41254235468918,87.10091400146484,168673000,0.0,0.0,0.0,0.007966174901097078,0.007934612440403015
2010-03-17 00:00:00-04:00,87.36277840614247,87.90150147864676,87.10837886256859,87.61717224121094,177468100,0.0,0.0,0.0,0.0059271276962422625,0.005909631376120596
2010-03-18 00:00:00-04:00,87.62466405507551,87.74437713289736,87.22062171397818,87.5722885131836,196509100,0.0,0.0,0.0,-0.0005122709039705464,-0.0005124021595375932
2010-03-19 00:00:00-04:00,87.12902069091797,88.12074509819351,86.79092930742907,87.12902069091797,226641100,0.48,0.0,0.0,-0.005061736192938371,-0.005074590173567028
2010-03-22 00:00:00-04:00,86.63312411902153,87.75257458784765,86.58053290942655,87.59479522705078,184477800,0.0,0.0,0.0,0.00534580249427008,0.005331564412225093
2010-03-23 00:00:00-04:00,87.72255656636409,88.28603649288902,87.43705640176903,88.21090698242188,182941600,0.0,0.0,0.0,0.007033657122824444,0.007009036338583399
2010-03-24 00:00:00-04:00,87.88031968987355,88.22591998207352,86.83600414352632,87.78264617919922,196072600,0.0,0.0,0.0,-0.004854964288123709,-0.004866787911612757
2010-03-25 00:00:00-04:00,88.376215800062,88.78192215521955,87.53475586226793,87.63993835449219,223396300,0.0,0.0,0.0,-0.0016256951791554508,-0.0016270180554867342
2010-03-26 00:00:00-04:00,87.80519800637305,88.21841316704968,87.24171809743889,87.58731842041016,205808500,0.0,0.0,0.0,-0.00060041044151804,-0.0006005907600475464
2010-03-29 00:00:00-04:00,88.03061338430732,88.30108428166346,87.66998934250964,88.143310546875,134513500,0.0,0.0,0.0,0.006347861043035197,0.006327798232318952
2010-03-30 00:00:00-04:00,88.24845332195432,88.52643876691637,87.8352382211879,88.20337677001953,145772500,0.0,0.0,0.0,0.0006814609386902593,0.0006812288496185512
2010-03-31 00:00:00-04:00,87.86530255628092,88.29354707915067,87.60986106952306,87.90287017822266,161078700,0.0,0.0,0.0,-0.0034069737781174947,-0.0034127907291709703
2010-04-01 00:00:00-04:00,88.5039291381836,88.84201485115362,87.97801102332289,88.5039291381836,161215200,0.0,0.0,0.0,0.006837762620746091,0.006814491144907483
2010-04-05 00:00:00-04:00,88.84199838032762,89.28526648768727,88.59406584637358,89.22516632080078,105847600,0.0,0.0,0.0,0.008149210884085267,0.008116185365029824
2010-04-06 00:00:00-04:00,88.969749854399,89.59333587390118,88.8720820339532,89.43556213378906,110384200,0.0,0.0,0.0,0.002358032174821778,0.0023552563797061086
2010-04-07 00:00:00-04:00,89.2551982159908,89.67592794502103,88.5114007895818,88.92462158203125,184576300,0.0,0.0,0.0,-0.005712946165569832,-0.005729327462620843
2010-04-08 00:00:00-04:00,88.61661009918903,89.3829460317948,88.35365393879074,89.23268127441406,158704000,0.0,0.0,0.0,0.0034642789241294825,0.003458292132523809
2010-04-09 00:00:00-04:00,89.42049020979128,89.85624932185901,89.2552076074331,89.81868743896484,133006500,0.0,0.0,0.0,0.006567169742985213,0.00654569983021415
2010-04-12 00:00:00-04:00,89.93142622564648,90.19438820458831,89.82624372687626,89.96147918701172,110279000,0.0,0.0,0.0,0.0015897777190732043,0.0015885153602114028
2010-04-13 00:00:00-04:00,89.87127906867137,90.18682640007864,89.40546700896542,90.029052734375,125043600,0.0,0.0,0.0,0.0007511386870686643,0.0007508567235920079
2010-04-14 00:00:00-04:00,90.35962076248089,91.05082702636719,90.21687644021098,91.05082702636719,161609000,0.0,0.0,0.0,0.01134938401503427,0.011285462944783487
2010-04-15 00:00:00-04:00,90.90058990427272,91.33634913660029,90.8705369504555,91.12598419189453,144615300,0.0,0.0,0.0,0.0008254418766078242,0.0008251013868187993
2010-04-16 00:00:00-04:00,90.80290118170444,91.12596319578518,89.21764405819356,89.67594146728516,366786700,0.0,0.0,0.0,-0.015912505499593332,-0.016040468707571306
2010-04-19 00:00:00-04:00,89.41297353533734,90.10417402652214,89.00726740389946,90.0140151977539,217947800,0.0,0.0,0.0,0.0037699490514084832,0.0037628606032898484
2010-04-20 00:00:00-04:00,90.57753709393998,90.89309027533672,90.05913935053223,90.81795501708984,157708000,0.0,0.0,0.0,0.008931273841853882,0.008891625911779518
2010-04-21 00:00:00-04:00,90.87054571913784,91.08091641615846,90.14929195397046,90.65267181396484,192910100,0.0,0.0,0.0,-0.0018199397144970098,-0.0018215978168488293
2010-04-22 00:00:00-04:00,90.01403077621713,91.03580808437532,89.49563318411737,90.92311096191406,115360300,0.0,0.0,0.0,0.0029832451988200948,0.0029788041531550896
2010-04-23 00:00:00-04:00,90.86305219539038,91.55425312111421,90.63014317431882,91.51668548583984,177335500,0.0,0.0,0.0,0.006528312962965188,0.006507095819268162
2010-04-26 00:00:00-04:00,91.54669664915802,91.74955261579316,91.08089028372603,91.1710433959961,143457300,0.0,0.0,0.0,-0.0037768204563880525,-0.003783970651781824
2010-04-27 00:00:00-04:00,90.64512706585965,91.163524634186,88.84199038521164,89.0147933959961,355853300,0.0,0.0,0.0,-0.023650601327819154,-0.023934766189525985
2010-04-28 00:00:00-04:00,89.44305979286588,89.91638092316695,88.85703578561682,89.69098663330078,300674100,0.0,0.0,0.0,0.007596414163391296,0.007567706700179391
2010-04-29 00:00:00-04:00,90.23190010678508,90.99072119772475,90.20936183125441,90.80289459228516,193775000,0.0,0.0,0.0,0.01239709808891254,0.012320883316601156
2010-04-30 00:00:00-04:00,90.81793785992018,90.91561138438261,89.24019517906267,89.26273345947266,270000900,0.0,0.0,0.0,-0.016961586298850806,-0.017107081570878018
2010-05-03 00:00:00-04:00,89.69097052612356,90.66767129745604,89.55573512289314,90.41973876953125,182747900,0.0,0.0,0.0,0.012961795647720153,0.012878510485974999
2010-05-04 00:00:00-04:00,89.41297635998974,89.42799996591934,87.84274300174445,88.29352569580078,360353400,0.0,0.0,0.0,-0.023514921660522825,-0.023795809540499313
2010-05-05 00:00:00-04:00,87.57229783390082,88.50392217018694,87.12902967926058,87.76763916015625,328973200,0.0,0.0,0.0,-0.005956116617841012,-0.005973925028279559
2010-05-06 00:00:00-04:00,87.34690727284612,87.90287255412181,78.88719331780163,84.85256958007812,647356600,0.0,0.0,0.0,-0.03321348970955884,-0.03377758319756533
2010-05-07 00:00:00-04:00,84.62714800420105,85.47612212820243,82.2004316692531,83.59034729003906,637558800,0.0,0.0,0.0,-0.014875475148078632,-0.014987224631067459
2010-05-10 00:00:00-04:00,87.00881240576767,87.63991290788655,86.33264107551679,87.27177429199219,396159600,0.0,0.0,0.0,0.04404129329884743,0.04309904164649361
2010-05-11 00:00:00-04:00,86.45283209793178,88.17332453887423,86.33262604779434,87.0238265991211,317849800,0.0,0.0,0.0,-0.002841098337722725,-0.0028451419182276357
2010-05-12 00:00:00-04:00,87.3694540334272,88.36869328811699,87.21918925902928,88.240966796875,235607100,0.0,0.0,0.0,0.013986286805804493,0.01388938121738984
2010-05-13 00:00:00-04:00,88.00052425157224,88.41374510045466,87.06890583919869,87.14403533935547,234452500,0.0,0.0,0.0,-0.01243109065253778,-0.01250900302380068
2010-05-14 00:00:00-04:00,86.49039356018957,86.64816721402889,84.79995418503759,85.5662841796875,345601400,0.0,0.0,0.0,-0.018105096390405917,-0.018270999155840444
2010-05-17 00:00:00-04:00,85.79920052750623,86.03961837968365,83.97352549215425,85.61137390136719,325739800,0.0,0.0,0.0,0.0005269566408305781,0.0005268178479363381
2010-05-18 00:00:00-04:00,86.31010618495642,86.56555342748163,84.16888337150414,84.44686889648438,360556800,0.0,0.0,0.0,-0.013602223067047614,-0.013695580852149206
2010-05-19 00:00:00-04:00,83.97351235478968,84.72481874180654,82.91417332974257,83.96600341796875,394742700,0.0,0.0,0.0,-0.005694296127249809,-0.0057105704413571495
2010-05-20 00:00:00-04:00,82.17790291780845,82.56107083782513,80.74291048325767,80.79550170898438,530418300,0.0,0.0,0.0,-0.03775934997408592,-0.03849070364812
2010-05-21 00:00:00-04:00,79.57088080160376,82.17790975910654,79.15765989934071,81.97505950927734,500909400,0.0,0.0,0.0,0.014599300398450366,0.014493756615866682
2010-05-24 00:00:00-04:00,81.5317895427341,82.18542834691902,80.8481035187835,80.92323303222656,269823000,0.0,0.0,0.0,-0.012831054754302906,-0.012914083734948253
2010-05-25 00:00:00-04:00,78.96983450472372,81.04344225532,78.42137818324919,81.00587463378906,396505200,0.0,0.0,0.0,0.0010212345511404486,0.0010207134458865108
2010-05-26 00:00:00-04:00,81.50174023578516,82.24553214424817,80.27710684316871,80.51752471923828,349719300,0.0,0.0,0.0,-0.006028574060319869,-0.006046819278309915
2010-05-27 00:00:00-04:00,82.03517805321037,83.24478226406148,81.72713956368236,83.21472930908203,300870500,0.0,0.0,0.0,0.03349835454143446,0.03294950801595544
2010-05-28 00:00:00-04:00,83.12454392317512,83.18464981395718,81.77970470999634,82.1703872680664,297933500,0.0,0.0,0.0,-0.012549966210148367,-0.01262938218083834
2010-06-01 00:00:00-04:00,81.40408091673622,82.60617050684468,80.6678035505515,80.78800964355469,277909400,0.0,0.0,0.0,-0.01682330667375287,-0.016966425927625463
2010-06-02 00:00:00-04:00,81.20119276996402,82.89914101662954,80.77294837401563,82.89163208007812,240243700,0.0,0.0,0.0,0.02603879518513752,0.025705558105003575
2010-06-03 00:00:00-04:00,83.13210847946372,83.44014132354668,82.3282103368838,83.17718505859375,226618300,0.0,0.0,0.0,0.0034448951160686025,0.003438975056980764
2010-06-04 00:00:00-04:00,81.59940173893092,82.14034335140225,79.98409157169402,80.25456237792969,398475600,0.0,0.0,0.0,-0.035137311735246146,-0.03576947972123454
2010-06-07 00:00:00-04:00,80.54004330709388,80.84808168062386,79.19520990328185,79.25531005859375,264609100,0.0,0.0,0.0,-0.012451034430046803,-0.01252919804888042
2010-06-08 00:00:00-04:00,79.31541222277549,80.26205984165956,78.62421174702449,80.10428619384766,357774300,0.0,0.0,0.0,0.010711914881491813,0.010654948770946072
2010-06-09 00:00:00-04:00,80.57009130746226,81.35145059870663,79.33794935296491,79.67604064941406,268023300,0.0,0.0,0.0,-0.005346100249832619,-0.005360441780785
2010-06-10 00:00:00-04:00,81.03590293204353,82.10275656760051,79.66852561170658,82.00508880615234,317890600,0.0,0.0,0.0,0.02923147457824138,0.028812382553493034
2010-06-11 00:00:00-04:00,81.28382976329524,82.45586574742016,81.2312385520079,82.40327453613281,214128200,0.0,0.0,0.0,0.004855622203174814,0.004843871691696267
2010-06-14 00:00:00-04:00,83.03442764241059,83.48521632229333,82.19296766826398,82.2756118774414,207196100,0.0,0.0,0.0,-0.0015492425441834268,-0.0015504438613285192
2010-06-15 00:00:00-04:00,82.85407611959921,84.22145365788154,82.71132605687308,84.14632415771484,238268700,0.0,0.0,0.0,0.02273714212007394,0.022482505878458126
2010-06-16 00:00:00-04:00,83.71056578966754,84.46187226216216,83.54527744859656,84.11627197265625,216374000,0.0,0.0,0.0,-0.00035714198284253484,-0.0003572057732290914
2010-06-17 00:00:00-04:00,84.35669307176667,84.39426068964737,83.43258928484421,84.25151062011719,263185800,0.0,0.0,0.0,0.0016077584549265556,0.0016064673949250402
2010-06-18 00:00:00-04:00,84.41836721827498,84.64482812602964,84.07112255228859,84.34288024902344,174006600,0.531,0.0,0.0,0.0010844865360126743,0.0010838989053026334
2010-06-21 00:00:00-04:00,85.39212580470975,85.45251189705378,83.63325200121139,84.10128021240234,213140700,0.0,0.0,0.0,-0.002864498294435358,-0.002868608821282862
2010-06-22 00:00:00-04:00,84.10130258086276,84.47119269171708,82.59154044431477,82.71231842041016,239355400,0.0,0.0,0.0,-0.016515346597391733,-0.016653245339223216
2010-06-23 00:00:00-04:00,82.76516384643193,83.05956701647892,81.88950475993691,82.4556655883789,254639900,0.0,0.0,0.0,-0.003102957781049409,-0.0031077819365635823
2010-06-24 00:00:00-04:00,82.04801943688658,82.15370231833853,80.87795155887345,81.08931732177734,268523600,0.0,0.0,0.0,-0.016570702047599917,-0.016709531940052563
2010-06-25 00:00:00-04:00,81.33087789665197,81.8441972106162,80.59864240004131,81.42901611328125,238726500,0.0,0.0,0.0,0.004189192889069604,0.004180442649653696
2010-06-28 00:00:00-04:00,81.5498191587572,81.76873540872815,80.87797531818184,81.17237854003906,169218600,0.0,0.0,0.0,-0.00315167228454738,-0.0031566492635976937
2010-06-29 00:00:00-04:00,80.03249356354587,81.15727057559174,78.1679420406485,78.6661605834961,373649500,0.0,0.0,0.0,-0.030875255864367124,-0.031361940458905516
2010-06-30 00:00:00-04:00,78.44723767577709,79.17192279582224,77.66216068924015,77.9188232421875,284101700,0.0,0.0,0.0,-0.009500112065535138,-0.009545525983906473
2010-07-01 00:00:00-04:00,77.86598978913793,78.12264660913704,76.3411266798146,77.57158660888672,382924800,0.0,0.0,0.0,-0.004456389596920629,-0.004466348900412345
2010-07-02 00:00:00-04:00,77.83580947743343,78.06982083197076,76.71103797942507,77.14886474609375,233385200,0.0,0.0,0.0,-0.005449442009279992,-0.005464344382790736
2010-07-06 00:00:00-04:00,78.23585782312783,78.78692342694688,76.90726579582721,77.65460205078125,256935300,0.0,0.0,0.0,0.006555343443509498,0.0065339506203191886
2010-07-07 00:00:00-04:00,77.85085549475698,80.19853526352631,77.76781814530597,80.10040283203125,253769400,0.0,0.0,0.0,0.031495889704651336,0.031010068746292113
2010-07-08 00:00:00-04:00,80.77228265837829,80.9836484578677,79.94946497332502,80.89306640625,210842100,0.0,0.0,0.0,0.009895875004286125,0.009847231483448456
2010-07-09 00:00:00-04:00,80.87037294716085,81.50447577412865,80.71939910036441,81.4969253540039,144999900,0.0,0.0,0.0,0.007464903663328748,0.007437179158326619
2010-07-12 00:00:00-04:00,81.2252207806853,81.70834431656715,80.88552652427325,81.54981994628906,131283600,0.0,0.0,0.0,0.0006490378876919944,0.0006488273536936003
2010-07-13 00:00:00-04:00,82.39525204524598,83.10483618060273,82.22917732443346,82.78024291992188,213025900,0.0,0.0,0.0,0.015087991297138448,0.014975299669450194
2010-07-14 00:00:00-04:00,82.51606535345019,83.09732712536419,82.1763711038908,82.7727279663086,184426800,0.0,0.0,0.0,-9.078197101386465e-05,-9.078609194640137e-05
2010-07-15 00:00:00-04:00,82.74250768094772,83.08220183055998,81.65547718733247,82.79534912109375,232337900,0.0,0.0,0.0,0.00027329236743733887,0.000273255029880847
2010-07-16 00:00:00-04:00,82.34995722807575,82.44054501229084,80.35707204961889,80.5156021118164,282693400,0.0,0.0,0.0,-0.02753472306690874,-0.027920909080092232
2010-07-19 00:00:00-04:00,80.81001059869821,81.24783718671502,80.18345800783057,80.99118041992188,186709000,0.0,0.0,0.0,0.005906660269956232,0.005889284341083046
2010-07-20 00:00:00-04:00,79.91926336610179,81.94988958936929,79.88151700774846,81.8895034790039,258162400,0.0,0.0,0.0,0.01109161583303786,0.011030554956454981
2010-07-21 00:00:00-04:00,82.3121890860687,82.33483458472152,80.49292390385962,80.8250732421875,264527000,0.0,0.0,0.0,-0.012998372094041644,-0.013083590202540102
2010-07-22 00:00:00-04:00,81.78381123026152,82.99162553301522,81.77626656635125,82.62928009033203,274781300,0.0,0.0,0.0,0.022322365768087105,0.02207686843262899
2010-07-23 00:00:00-04:00,82.46318242848497,83.46717534105584,82.22917120799245,83.34639739990234,222020800,0.0,0.0,0.0,0.008678731180839838,0.008641287479967376
2010-07-26 00:00:00-04:00,83.48986093089904,84.29758359771157,83.25584959805109,84.21454620361328,184445700,0.0,0.0,0.0,0.010416152716781424,0.010362278383984402
2010-07-27 00:00:00-04:00,84.67500037824324,84.76558817157563,83.87482836130447,84.20697784423828,204855600,0.0,0.0,0.0,-8.986997752979953e-05,-8.987401607819478e-05
2010-07-28 00:00:00-04:00,84.0333651689516,84.29002774189532,83.38416695180003,83.6634750366211,163056200,0.0,0.0,0.0,-0.006454367815248441,-0.006475287310523424
2010-07-29 00:00:00-04:00,84.1843370065499,84.41080363829673,82.59154319793042,83.2558364868164,220149100,0.0,0.0,0.0,-0.004872359767822854,-0.004884268410551262
2010-07-30 00:00:00-04:00,82.41031696840051,83.686067075661,82.26689356505844,83.24068450927734,220070600,0.0,0.0,0.0,-0.00018199297705046025,-0.00018200953978187245
2010-08-02 00:00:00-04:00,84.53913019127752,85.25627066991952,84.19943601037933,85.12039184570312,188263200,0.0,0.0,0.0,0.022581593934589472,0.022330404220127456
2010-08-03 00:00:00-04:00,84.90902398368414,85.12793442245093,84.43344523094517,84.71275329589844,146657300,0.0,0.0,0.0,-0.004788964676567864,-0.004800468510234787
2010-08-04 00:00:00-04:00,84.94677349115825,85.38460593318725,84.66747115619418,85.27892303466797,158171700,0.0,0.0,0.0,0.006683406178428886,0.006661171234482473
2010-08-05 00:00:00-04:00,84.73537373723715,85.23359785284325,84.6070453775024,85.18830108642578,140473800,0.0,0.0,0.0,-0.0010626535258347891,-0.0010632185424061414
2010-08-06 00:00:00-04:00,84.35041346882385,84.97696617123843,83.73141119009588,84.8410873413086,239728300,0.0,0.0,0.0,-0.004075838356782491,-0.004084167225055236
2010-08-09 00:00:00-04:00,85.24115728102393,85.43742794474343,84.78822985337369,85.29399871826172,120800400,0.0,0.0,0.0,0.005338349509019125,0.005324151029826307
2010-08-10 00:00:00-04:00,84.56933461851996,85.2864751691823,84.07111605254893,84.83354187011719,242916300,0.0,0.0,0.0,-0.005398467126221718,-0.005413091506448556
2010-08-11 00:00:00-04:00,83.52757966376905,83.55777559338729,82.37261271247353,82.50849151611328,273406900,0.0,0.0,0.0,-0.027407205955913394,-0.02778979000135545
2010-08-12 00:00:00-04:00,81.26296619605384,82.29714980328772,81.22521983054433,82.00274658203125,239542600,0.0,0.0,0.0,-0.006129610719925238,-0.006148473905875144
2010-08-13 00:00:00-04:00,81.74606671781618,82.25183562128255,81.66302934449661,81.76116180419922,158698500,0.0,0.0,0.0,-0.0029460571493219456,-0.002950405317753848
2010-08-16 00:00:00-04:00,81.20252671088352,81.98760342708728,80.90812366221753,81.72339630126953,147895300,0.0,0.0,0.0,-0.0004619002726518051,-0.0004620069814432214
2010-08-17 00:00:00-04:00,82.42546155804028,83.33131649086876,82.19144452228618,82.72740936279297,172270300,0.0,0.0,0.0,0.012285503380478513,0.012210649042383516
2010-08-18 00:00:00-04:00,82.68965197309767,83.32374914543945,82.21407909384132,82.87837219238281,182922100,0.0,0.0,0.0,0.0018248223986780943,0.0018231594330553327
2010-08-19 00:00:00-04:00,82.4480896880928,82.65190498926681,81.09685223729892,81.4365463256836,265847600,0.0,0.0,0.0,-0.01739688930366967,-0.017549993471681954
2010-08-20 00:00:00-04:00,81.19502405567626,81.48188261184559,80.58357209632463,81.17237854003906,209714200,0.0,0.0,0.0,-0.0032438480947861725,-0.003249120775621999
2010-08-23 00:00:00-04:00,81.55734313489779,81.9574291395063,80.82510765056077,80.86285400390625,163490300,0.0,0.0,0.0,-0.0038131756356029056,-0.0038204643244170535
2010-08-24 00:00:00-04:00,79.97966163999631,80.31181121430573,79.23988128176273,79.66261291503906,280677800,0.0,0.0,0.0,-0.014842922670144754,-0.01495418115352517
2010-08-25 00:00:00-04:00,79.22477804332854,80.27406242948787,78.72655945617511,79.97211456298828,272234800,0.0,0.0,0.0,0.003885155615963809,0.0038776278901748807
2010-08-26 00:00:00-04:00,80.34954742238529,80.45523031734626,79.17192897108515,79.43614196777344,224439500,0.0,0.0,0.0,-0.00670199354041956,-0.006724552750074801
2010-08-27 00:00:00-04:00,79.9343523044379,80.74962520415049,78.74163888737154,80.66658782958984,272649000,0.0,0.0,0.0,0.015489748511648305,0.015371006971737567
